geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
GO:0034220	monoatomic ion transmembrane transport	http://amigo.geneontology.org/amigo/term/GO:0034220	586	50	30.925844221958254	1.6167707384524215	5.017971300784009e-4	0.032428137734186575	154;291;480;578;817;844;1528;1649;2040;2273;2539;2906;3746;3752;4318;4734;5144;5174;5330;5333;6263;6505;6508;6546;6549;6640;6769;7070;9001;9497;10052;11151;23171;23416;23530;28968;29927;50617;51090;51296;51312;55002;55013;57120;57380;63982;65267;81894;261729;285966	ADRB2;ANO3;ATP1A4;ATP6V0A4;BAK1;CAMK2D;CASQ1;CORO1A;CYB5A;DDIT3;FHL1;G6PD;GJC1;GOPC;GPD1L;GRIN2D;HAP1;KCNC1;KCND3;KCNH3;MCUB;MMP9;MRS2;NEDD4;NNT;PDE4D;PDZK1;PLCB2;PLCD1;PLLP;RYR3;SEC61A1;SLC15A3;SLC1A1;SLC25A28;SLC25A37;SLC25A4;SLC4A3;SLC4A7;SLC6A16;SLC8A1;SLC9A2;SNTA1;STAC;STEAP2;STOM;TCAF2;THY1;TMCO3;WNK3
GO:1903039	positive regulation of leukocyte cell-cell adhesion	http://amigo.geneontology.org/amigo/term/GO:1903039	180	21	9.4994060750042415	2.2106645230439446	5.242480772449617e-4	0.033610126730038103	101;177;604;960;2309;2737;3485;3569;3689;5588;5896;6352;7070;7784;8440;10326;11151;23149;23308;81704;140885	ADAM8;AGER;BCL6;CCL5;CD44;CORO1A;DOCK8;FCHO1;FOXO3;GLI3;ICOSLG;IGFBP2;IL6;ITGB2;NCK2;PRKCQ;RAG1;SIRPA;SIRPB1;THY1;ZP3
GO:1903894	regulation of IRE1-mediated unfolded protein response	http://amigo.geneontology.org/amigo/term/GO:1903894	14	5	0.7388426947225522	6.767340376665135	5.412899644823493e-4	0.03442945144164108	578;4189;10551;11153;153090	AGR2;BAK1;DAB2IP;DNAJB9;FICD
GO:0030155	regulation of cell adhesion	http://amigo.geneontology.org/amigo/term/GO:0030155	559	48	29.50093331070762	1.6270671674844261	5.636260309261182e-4	0.03557008654547799	101;177;445;604;948;960;1826;2309;2633;2737;3371;3485;3569;3689;4241;4301;5328;5329;5588;5795;5881;5896;6352;7052;7070;7784;8322;8440;8613;9037;9647;10326;10551;11151;22998;23129;23149;23308;55824;57556;57580;59339;81704;81848;84978;140885;284217;441478	ADAM8;AFDN;AGER;AGR2;ASS1;BCL6;CCL5;CD36;CD44;CORO1A;DOCK8;DSCAM;FCHO1;FOXO3;FRMD5;FZD4;GBP1;GLI3;ICOSLG;IGFBP2;IL6;ITGB2;LAMA1;LIMCH1;MELTF;NCK2;NRARP;PAG1;PLAU;PLAUR;PLEKHA2;PLPP3;PLXND1;PPM1F;PREX1;PRKCQ;PTPRJ;RAC3;RAG1;SEMA5A;SEMA6A;SIRPA;SIRPB1;SPRY4;TGM2;THY1;TNC;ZP3
GO:0071495	cellular response to endogenous stimulus	http://amigo.geneontology.org/amigo/term/GO:0071495	1074	81	56.679789580858646	1.4290808169717437	5.70003901158489e-4	0.03569373266324244	154;177;445;948;960;1288;1290;1645;1646;1958;2261;2264;2309;2674;2729;2775;2822;2888;2906;3164;3248;3371;3485;3488;3624;3693;3696;4036;4734;4804;5021;5467;5588;5641;5678;5734;5909;6263;6352;6505;6546;6772;7052;7476;7849;8322;8425;8644;8835;8936;9001;9241;9497;9638;9734;10062;10413;10424;10518;10603;11031;11151;11240;23213;27063;27122;50515;54756;55625;57556;64750;64900;79674;80339;81848;90993;132864;135228;153090;203100;340706	ADRB2;AGER;AKR1C1;AKR1C2;AKR1C3;ANKRD1;ASS1;CCL5;CD109;CD36;CD44;CHST11;CIB2;COL4A6;COL5A2;CORO1A;CPEB2;CREB3L1;DAB2IP;DKK3;EGR1;FEZ1;FGFR3;FGFR4;FOXO3;FZD4;GCLC;GFRA1;GNAO1;GPLD1;GRB14;GRIN2D;HAP1;HDAC9;HPGD;HTRA4;IGFBP2;IGFBP5;IL17RD;INHBA;ITGB5;ITGB8;LGMN;LPIN3;LRP2;LTBP4;NEDD4;NGFR;NOG;NR1H3;NR4A1;OXTR;PADI2;PAX8;PGRMC2;PNPLA3;PPARD;PRKCQ;PSG9;PTGER4;RAB31;RAP1GAP;RYR3;SEMA6A;SH2B2;SLC1A1;SLC4A7;SLC8A1;SMURF2;SOCS2;SPRY4;STAT1;SULF1;TGM2;TNC;VEPH1;VWA2;WASF1;WNT7A;YAP1;ZDHHC7
GO:0002694	regulation of leukocyte activation	http://amigo.geneontology.org/amigo/term/GO:0002694	356	34	18.787714237230613	1.809693269265508	5.808018944565475e-4	0.036090136180153776	101;177;604;2309;2737;3398;3485;3569;3624;3635;5359;5588;5678;5896;6352;6932;7070;7784;8440;9466;9473;9479;10062;10326;10461;10538;11151;23149;23308;23529;55824;81704;140885;441478	ADAM8;AGER;BATF;BCL6;CCL5;CLCF1;CORO1A;DOCK8;FCHO1;FOXO3;GLI3;ICOSLG;ID2;IGFBP2;IL27RA;IL6;INHBA;INPP5D;MAPK8IP1;MERTK;NCK2;NR1H3;NRARP;PAG1;PLSCR1;PRKCQ;PSG9;RAG1;SIRPA;SIRPB1;TCF7;THEMIS2;THY1;ZP3
GO:0048468	cell development	http://amigo.geneontology.org/amigo/term/GO:0048468	1992	136	105.12676056338029	1.2936763129689175	5.931358244220681e-4	0.036575199921232565	101;177;214;231;578;604;631;745;844;1382;1742;1826;1903;1958;2069;2150;2274;2309;2539;2674;2737;3106;3371;3398;3428;3569;3624;3635;3696;3798;4036;4147;4151;4189;4233;4301;4318;4734;4753;4804;5144;5175;5588;5678;5734;5795;5797;5881;5896;6546;6608;6665;6772;6932;7025;7052;7070;7476;7784;7869;8322;8440;8544;8904;8936;9001;9037;9048;9096;9241;9334;9394;9497;9636;9638;9734;9846;9935;10052;10202;10371;10398;10413;10461;10500;10501;10505;10538;10636;10642;10855;22891;22994;23129;23213;23462;23529;25861;26011;26038;27063;29116;29767;50515;50861;54768;55008;55184;55811;56896;57493;57520;57556;57580;57716;65059;79365;79925;80303;84446;84623;90249;91543;91653;92737;114787;135228;144535;147700;153090;219699;221914;223117;284217;441478;445582	ADAM8;ADCY10;AFDN;AGER;AKR1B1;ALCAM;ANKRD1;ARTN;B4GALT5;BAK1;BATF;BCL6;BFSP1;BHLHE41;BOC;BRSK1;CASQ1;CD109;CEP131;CFAP54;CHD5;CHST11;CLCF1;CPNE1;CRABP2;DAB2IP;DHRS2;DLG4;DNAJB9;DNER;DPYSL5;DSCAM;DZANK1;EFHD1;EGR1;EREG;F2RL1;FEZ1;FHL2;FOXO3;FZD4;G6PD;GAB2;GFRA1;GJC1;GLI3;GPC2;GPRIN1;HAP1;HDAC9;HECW2;HEG1;HERC6;HEY1;HLA-B;HPSE;HS6ST1;HYDIN;ID2;IFI16;IGF2BP1;IL6;INHBA;INPP5D;ISG15;ITGB8;KIF5A;KIRREL3;KLC3;LAMA1;LRP2;MAFB;MATN2;MB;MERTK;MET;MMP9;MYL9;MYLIP;MYRF;NCK2;NEDD4;NELL2;NGFR;NOG;NR2F1;NRARP;PDE4D;PECAM1;PIR;PLXND1;POTEE;PREX1;PRKCQ;PRX;PSG9;PTGER4;PTPRJ;PTPRM;RAC3;RAG1;RAPH1;RGS14;RSAD2;S1PR3;SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C;SLC4A7;SLC8A1;SMO;SOX15;SPEF2;STAT1;STMN3;SULF1;TBX18;TCF7;TENM4;TGM2;THY1;TMOD2;TNC;UNC5A;UNC5B;WASF1;WHRN;WNT7A;YAP1;ZNF365;ZP3
GO:0006812	monoatomic cation transport	http://amigo.geneontology.org/amigo/term/GO:0006812	606	51	31.981333785847617	1.5946802075705961	6.063174212363651e-4	0.03710478885414665	154;291;480;578;817;844;1356;1528;1649;2273;2495;2512;2539;2906;3746;3752;4036;4241;4318;4734;5144;5174;5330;5333;6263;6352;6505;6546;6549;6640;6769;7070;9001;9497;10424;11151;23171;23416;23530;28968;29927;50617;51296;51310;51312;55002;55013;57380;65267;81894;261729	ADRB2;ATP1A4;ATP6V0A4;BAK1;CAMK2D;CASQ1;CCL5;CORO1A;CP;CYB5A;DDIT3;FHL1;FTH1;FTL;G6PD;GPD1L;GRIN2D;HAP1;KCNC1;KCND3;KCNH3;LRP2;MCUB;MELTF;MMP9;MRS2;NEDD4;NNT;PDE4D;PDZK1;PGRMC2;PLCB2;PLCD1;RYR3;SEC61A1;SLC15A3;SLC1A1;SLC22A17;SLC25A28;SLC25A37;SLC25A4;SLC4A7;SLC6A16;SLC8A1;SLC9A2;SNTA1;STAC;STEAP2;THY1;TMCO3;WNK3
GO:1900101	regulation of endoplasmic reticulum unfolded protein response	http://amigo.geneontology.org/amigo/term/GO:1900101	29	7	1.5304598676395724	4.573788668366781	6.210001816918056e-4	0.03771758998275493	578;1388;4189;8440;10551;11153;153090	AGR2;ATF6B;BAK1;DAB2IP;DNAJB9;FICD;NCK2
GO:0019058	viral life cycle	http://amigo.geneontology.org/amigo/term/GO:0019058	248	26	13.088070592228068	1.9865418525049268	6.45100317305191e-4	0.03888895793426368	949;2040;2934;3428;3429;3434;3693;4061;4599;4734;4938;4939;4940;5359;6352;7913;8638;9636;10346;10475;24138;55207;57169;64135;91392;91543	ARL8B;CCL5;DEK;GSN;IFI16;IFI27;IFIH1;IFIT1;IFIT5;ISG15;ITGB5;LY6E;MX1;NEDD4;OAS1;OAS2;OAS3;OASL;PLSCR1;RSAD2;SCARB1;STOM;TRIM22;TRIM38;ZNF502;ZNFX1
GO:0003008	system process	http://amigo.geneontology.org/amigo/term/GO:0003008	1130	84	59.63516035974885	1.4085650058333097	7.015332274231781e-4	0.04197766971203284	24;147;154;177;231;444;480;501;745;817;844;948;949;1573;1645;1649;1742;1890;2028;2150;2309;2539;2700;2729;2775;2906;2934;3164;3398;3488;3624;3752;4036;4060;5021;5144;5330;5567;5641;5795;5881;5896;6004;6263;6505;6508;6525;6546;6640;6769;6772;6940;7476;8322;8644;9096;9241;9379;9732;10052;10062;10162;10398;10413;10636;23171;23213;25861;25953;26011;29767;30845;50617;54429;55811;55902;57493;65267;79987;83715;84446;124976;144535;259289	ABCA4;ACSS2;ADCY10;ADRA1B;ADRB2;AGER;AKR1B1;AKR1C1;AKR1C3;ALDH7A1;ASPH;ATP1A4;ATP6V0A4;BRSK1;CAMK2D;CASQ1;CD36;CFAP54;CYP2J2;DDIT3;DLG4;DOCK4;EHD3;ENPEP;ESPN;F2RL1;FOXO3;FZD4;G6PD;GCLC;GJA3;GJC1;GNAO1;GPD1L;GRIN2D;GSN;HEG1;ID2;IGFBP5;INHBA;KCND3;LGMN;LPCAT3;LRP2;LUM;MYL9;MYRF;NOG;NR1H3;NR4A1;NRXN2;OXTR;PDE4D;PLCB2;PNKD;PRKACB;PTPRJ;RAC3;RAG1;RGS14;RGS16;RYR3;SCARB1;SLC1A1;SLC4A3;SLC8A1;SMTN;SNTA1;SPNS2;STAC;STAT1;SULF1;SVEP1;TAS2R43;TAS2R5;TBX18;TENM4;TMOD2;TYMP;WHRN;WNK3;WNT7A;YAP1;ZNF354A
GO:0042110	T cell activation	http://amigo.geneontology.org/amigo/term/GO:0042110	360	34	18.998812150008483	1.7895855662736693	7.085756646623123e-4	0.04208731043486882	101;177;604;896;960;1958;2150;2309;2737;2934;3485;3569;5588;5678;5734;5896;6352;6932;7070;7784;8440;9479;9935;10326;10538;11151;23149;23308;55824;57580;81704;91543;140885;441478	ADAM8;AGER;BATF;BCL6;CCL5;CCND3;CD44;CORO1A;DOCK8;EGR1;F2RL1;FCHO1;FOXO3;GLI3;GSN;ICOSLG;IGFBP2;IL6;MAFB;MAPK8IP1;NCK2;NRARP;PAG1;PREX1;PRKCQ;PSG9;PTGER4;RAG1;RSAD2;SIRPA;SIRPB1;TCF7;THY1;ZP3
GO:0006887	exocytosis	http://amigo.geneontology.org/amigo/term/GO:0006887	264	27	13.932462243339556	1.9379201987722887	7.506485159743713e-4	0.04419363636649012	2150;3134;3689;5865;6352;7462;7476;7784;8027;8448;8938;9001;9066;9143;9144;9846;10564;11031;11151;25837;29091;55207;57553;64780;94121;94122;261729	ARFGEF2;ARL8B;BAIAP3;CCL5;CORO1A;DOC2A;F2RL1;GAB2;HAP1;HLA-F;ITGB2;LAT2;MICAL1;MICAL3;RAB26;RAB31;RAB3B;STAM;STEAP2;STXBP6;SYNGR2;SYNGR3;SYT7;SYTL4;SYTL5;WNT7A;ZP3
GO:0009595	detection of biotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0009595	22	6	1.1610385202782962	5.1677871967261035	7.604500439393571e-4	0.04419363636649012	949;3106;3164;5795;6608;10413	HLA-B;NR4A1;PTPRJ;SCARB1;SMO;YAP1
GO:0034143	regulation of toll-like receptor 4 signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0034143	22	6	1.1610385202782962	5.1677871967261035	7.604500439393571e-4	0.04419363636649012	2150;3430;4814;8878;10062;153090	DAB2IP;F2RL1;IFI35;NINJ1;NR1H3;SQSTM1
GO:0042832	defense response to protozoan	http://amigo.geneontology.org/amigo/term/GO:0042832	15	5	0.7916171729170202	6.316184351554127	7.769078253888578e-4	0.0444995736138186	1130;2633;2634;10538;115361	BATF;GBP1;GBP2;GBP4;LYST
GO:0006941	striated muscle contraction	http://amigo.geneontology.org/amigo/term/GO:0006941	112	15	5.910741557780417	2.537752641249426	7.786682160404437e-4	0.0444995736138186	147;817;844;2934;3164;3752;5144;6263;6546;6640;6769;10052;23171;30845;55811	ADCY10;ADRA1B;CAMK2D;CASQ1;EHD3;GJC1;GPD1L;GSN;KCND3;NR4A1;PDE4D;RYR3;SLC8A1;SNTA1;STAC
GO:0034145	positive regulation of toll-like receptor 4 signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0034145	9	4	0.4749703037502121	8.421579135405503	7.82240585932439e-4	0.0444995736138186	2150;3430;4814;10062	F2RL1;IFI35;NINJ1;NR1H3
GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0007169	479	42	25.278975055150177	1.661459766797119	8.172383272242252e-4	0.046165393058162876	154;1288;2069;2261;2264;2537;2674;2822;2888;3092;3485;3486;3487;3488;4233;4318;4734;4804;5329;5588;5641;5795;8322;8440;8835;8936;9001;9241;9846;10461;10551;10603;10636;23213;57556;79987;81848;84632;90993;153090;200958;340706	ADRB2;AFAP1L2;AGR2;COL4A6;CREB3L1;DAB2IP;EREG;FGFR3;FGFR4;FZD4;GAB2;GFRA1;GPLD1;GRB14;HAP1;HIP1;IFI6;IGFBP2;IGFBP3;IGFBP4;IGFBP5;LGMN;MERTK;MET;MMP9;MUC20;NCK2;NEDD4;NGFR;NOG;PLAUR;PRKCQ;PTPRJ;RGS14;SEMA6A;SH2B2;SOCS2;SPRY4;SULF1;SVEP1;VWA2;WASF1
GO:0030517	negative regulation of axon extension	http://amigo.geneontology.org/amigo/term/GO:0030517	39	8	2.0582046495842525	3.8868826778794623	8.255886738391547e-4	0.0463132313005048	7869;9037;10371;10500;10501;10505;57556;223117	SEMA3A;SEMA3B;SEMA3D;SEMA4F;SEMA5A;SEMA6A;SEMA6B;SEMA6C
GO:1903522	regulation of blood circulation	http://amigo.geneontology.org/amigo/term/GO:1903522	149	18	7.8633972509757335	2.2890869462008245	8.528053271035816e-4	0.04751007884374298	147;177;817;1573;3752;5021;5144;6505;6508;6546;6640;9096;9732;10052;23171;30845;55811;79987	ADCY10;ADRA1B;AGER;CAMK2D;CYP2J2;DOCK4;EHD3;GJC1;GPD1L;KCND3;OXTR;PDE4D;SLC1A1;SLC4A3;SLC8A1;SNTA1;SVEP1;TBX18
GO:1903131	mononuclear cell differentiation	http://amigo.geneontology.org/amigo/term/GO:1903131	322	31	16.9933819786187	1.8242395797966886	8.774831689885266e-4	0.04855006191157067	101;177;578;604;1958;2150;2309;2737;3106;3398;3428;3569;3624;3635;3696;4189;5678;5734;5795;5896;6932;8544;9734;9935;10202;10461;10538;23529;57580;91543;441478	ADAM8;AGER;BAK1;BATF;BCL6;CLCF1;DHRS2;DNAJB9;EGR1;F2RL1;FOXO3;GLI3;HDAC9;HLA-B;ID2;IFI16;IL6;INHBA;INPP5D;ITGB8;MAFB;MERTK;NRARP;PIR;PREX1;PSG9;PTGER4;PTPRJ;RAG1;RSAD2;TCF7
GO:0006811	monoatomic ion transport	http://amigo.geneontology.org/amigo/term/GO:0006811	724	58	38.20872221279484	1.5179780071414615	8.83987512704773e-4	0.04857721855530038	154;291;480;578;817;844;1356;1528;1649;2040;2273;2495;2512;2539;2906;3746;3752;4036;4241;4318;4734;5144;5174;5330;5333;6263;6352;6505;6508;6546;6549;6640;6769;7070;9001;9497;10052;10424;11151;23171;23416;23530;28968;29927;50617;51090;51296;51310;51312;55002;55013;57120;57380;63982;65267;81894;261729;285966	ADRB2;ANO3;ATP1A4;ATP6V0A4;BAK1;CAMK2D;CASQ1;CCL5;CORO1A;CP;CYB5A;DDIT3;FHL1;FTH1;FTL;G6PD;GJC1;GOPC;GPD1L;GRIN2D;HAP1;KCNC1;KCND3;KCNH3;LRP2;MCUB;MELTF;MMP9;MRS2;NEDD4;NNT;PDE4D;PDZK1;PGRMC2;PLCB2;PLCD1;PLLP;RYR3;SEC61A1;SLC15A3;SLC1A1;SLC22A17;SLC25A28;SLC25A37;SLC25A4;SLC4A3;SLC4A7;SLC6A16;SLC8A1;SLC9A2;SNTA1;STAC;STEAP2;STOM;TCAF2;THY1;TMCO3;WNK3
GO:0035239	tube morphogenesis	http://amigo.geneontology.org/amigo/term/GO:0035239	678	55	35.78109621584931	1.537124510333969	8.974775745556201e-4	0.048985296265272295	101;578;1890;2004;2028;2069;2737;2822;3164;3248;3371;3398;3569;3696;4036;4233;4804;4814;5567;5795;5797;6303;6505;6608;6772;7052;7070;7476;7849;8322;8463;9037;9241;9394;9734;10052;10413;10551;10855;23129;23213;23328;23462;51129;57493;57556;58504;60681;90993;113026;153090;154810;219699;284217;441478	ADAM8;AGR2;AMOTL1;ANGPTL4;ARHGAP22;BAK1;CREB3L1;DAB2IP;ELK3;ENPEP;EREG;FKBP10;FZD4;GJC1;GLI3;GPLD1;HDAC9;HEG1;HEY1;HPGD;HPSE;HS6ST1;ID2;IL6;ITGB8;LAMA1;LRP2;MET;NGFR;NINJ1;NOG;NR4A1;NRARP;PAX8;PLCD3;PLXND1;PRKACB;PTPRJ;PTPRM;SASH1;SAT1;SEMA5A;SEMA6A;SLC1A1;SMO;STAT1;SULF1;TEAD2;TGM2;THY1;TNC;TYMP;UNC5B;WNT7A;YAP1
GO:1902075	cellular response to salt	http://amigo.geneontology.org/amigo/term/GO:1902075	150	18	7.916171729170202	2.2738263665594856	9.227400239331488e-4	0.049751305199814216	817;1742;1958;2167;2729;2822;2906;5641;6263;6505;7052;8644;8904;9066;10518;80339;140609;221184	AKR1C3;CAMK2D;CIB2;CPNE1;CPNE2;DLG4;EGR1;FABP4;GCLC;GPLD1;GRIN2D;LGMN;NEK7;PNPLA3;RYR3;SLC1A1;SYT7;TGM2
GO:1905897	regulation of response to endoplasmic reticulum stress	http://amigo.geneontology.org/amigo/term/GO:1905897	80	12	4.221958255557441	2.842282958199357	9.359432918430909e-4	0.049751305199814216	578;1388;1649;4189;8440;9709;10062;10162;10551;11153;90993;153090	AGR2;ATF6B;BAK1;CREB3L1;DAB2IP;DDIT3;DNAJB9;FICD;HERPUD1;LPCAT3;NCK2;NR1H3
GO:0071674	mononuclear cell migration	http://amigo.geneontology.org/amigo/term/GO:0071674	114	15	6.016290514169354	2.493230665087155	9.380945056200256e-4	0.049751305199814216	101;177;3569;5175;5641;6352;7941;9048;9466;11151;11240;81704;124976;140885;158747	ADAM8;AGER;ARTN;CCL5;CORO1A;DOCK8;IL27RA;IL6;LGMN;MOSPD2;PADI2;PECAM1;PLA2G7;SIRPA;SPNS2
GO:0060337	type I interferon-mediated signaling pathway	http://amigo.geneontology.org/amigo/term/GO:0060337	59	10	3.1136942134736127	3.211619161807183	9.383242608871368e-4	0.049751305199814216	3429;4938;4939;4940;6772;6773;9636;11274;25939;64135	IFI27;IFIH1;ISG15;OAS1;OAS2;OAS3;SAMHD1;STAT1;STAT2;USP18
GO:0002833	positive regulation of response to biotic stimulus	http://amigo.geneontology.org/amigo/term/GO:0002833	268	27	14.143560156117427	1.9089960167010607	9.434259121386732e-4	0.049751305199814216	101;948;2069;2150;2634;3134;3428;3430;4814;4938;4940;5359;6352;8638;8878;10062;23328;51296;51435;55601;57169;64135;81622;83666;91543;140609;153090	ADAM8;CCL5;CD36;DAB2IP;DDX60;EREG;F2RL1;GBP2;HLA-F;IFI16;IFI35;IFIH1;NEK7;NINJ1;NR1H3;OAS1;OAS3;OASL;PARP9;PLSCR1;RSAD2;SASH1;SCARA3;SLC15A3;SQSTM1;UNC93B1;ZNFX1
GO:0050863	regulation of T cell activation	http://amigo.geneontology.org/amigo/term/GO:0050863	241	25	12.718649244866791	1.9656175367907034	9.484650904643959e-4	0.049751305199814216	101;177;604;2309;2737;3485;3569;5588;5678;5896;6352;6932;7070;7784;8440;9479;10326;10538;11151;23149;23308;55824;81704;140885;441478	ADAM8;AGER;BATF;BCL6;CCL5;CORO1A;DOCK8;FCHO1;FOXO3;GLI3;ICOSLG;IGFBP2;IL6;MAPK8IP1;NCK2;NRARP;PAG1;PRKCQ;PSG9;RAG1;SIRPA;SIRPB1;TCF7;THY1;ZP3
